User,Date,Text,Reply,Repost,Like,View
@erleta_binah,2024-10-01-01:39:21,Terima kasih Jokowi atas satu dekade yang penuh karya nyata. #10TahunJokowiMembangun,0,0,0,8
@alldo_sanjaya,2024-10-01-01:39:17,"Terima kasih, Pak Jokowi, sudah memperkuat ekonomi bangsa ini. #10TahunJokowiMembangun",0,0,0,8
@ani_isma39,2024-10-01-01:39:08,"Terima kasih, Pak Jokowi, atas dedikasimu untuk memajukan UMKM di seluruh Indonesia. #10TahunJokowiMembangun",0,0,0,17
@jaeman_iswhydi2,2024-10-01-01:39:04,Terima kasih Pak Presiden Jokowi atas semua pencapaian yang luar biasa. #10TahunJokowiMembangun,0,0,0,5
@riska_mhndra,2024-10-01-01:38:59,"Terima kasih Pak Jokowi, kampung-kampung sekarang makin terhubung ke kota. #10TahunJokowiMembangun",0,0,0,8
@ivan_hamdani223,2024-10-01-01:38:58,"Terima kasih, Pak Jokowi! Pembangunan infrastruktur luar biasa banget! #10TahunJokowiMembangun",0,0,0,7
@ira_safitri3,2024-10-01-01:38:40,"Jokowi, kamu inspirasi! Terima kasih atas kerja kerasmu buat negeri ini! #10TahunJokowiMembangun",0,0,0,5
@basyir_mando24,2024-10-01-01:38:34,"Terima kasih, Pak Jokowi, sudah memimpin dengan penuh dedikasi dan kerja keras. #10TahunJokowiMembangun",0,0,0,7
@andre_cecar83,2024-10-01-01:38:32,"Terima kasih, Pak Jokowi, lo udah dukung pengembangan teknologi di Aceh. #10TahunJokowiMembangun",0,0,0,11
@hasna_usada,2024-10-01-01:38:20,"Terima kasih, Pak Jokowi, telah menjaga kestabilan ekonomi Indonesia di tengah krisis global. #10TahunJokowiMembangun",0,0,0,19
@albert_insan10,2024-10-01-01:38:18,"Terima kasih, Pak Jokowi, sudah memprioritaskan kepentingan rakyat dalam setiap kebijakan. #10TahunJokowiMembangun",0,0,0,7
@wahyudi_cobima,2024-10-01-01:38:14,Salut buat Pak Jokowi! Terima kasih sudah membangun negeri dengan sepenuh hati! #10TahunJokowiMembangun,0,0,0,4
@nasha_tahira,2024-10-01-01:38:14,"Terima kasih, Pak Jokowi, lo udah dukung pengembangan teknologi di Papua. #10TahunJokowiMembangun",0,0,0,4
@putra_syhrzaa,2024-10-01-01:38:13,"Terima kasih, Pak Jokowi! Infrastruktur yang dibangun bikin kita makin bangga! #10TahunJokowiMembangun",0,0,0,4
@galang_muharam1,2024-10-01-01:38:12,"Terima kasih, Pak Jokowi, lo udah bantu pengembangan perumahan di Aceh. #10TahunJokowiMembangun",0,0,0,8
@pandji_ikwl11,2024-10-01-01:38:11,"Pak Jokowi, terima kasih banyak kerana sudah bawa perubahan besar ke kampung kami. #10TahunJokowiMembangun",0,0,0,7
@zahiya_bilqis1,2024-10-01-01:38:07,"Jokowi, terima kasih! Kamu bikin Indonesia makin maju dan disegani! #10TahunJokowiMembangun",0,0,0,3
@inayah_istaqam,2024-10-01-01:38:00,"Terima kasih, Pak Jokowi, lo udah mendukung pelestarian budaya lokal. #10TahunJokowiMembangun",0,0,0,9
@dahma_tahla,2024-10-01-01:37:59,"Hebat, Pak Jokowi! Terima kasih sudah membawa Indonesia ke tingkat yang lebih tinggi! #10TahunJokowiMembangun",0,0,0,2
@sari_utami12,2024-10-01-01:37:53,"Jokowi, terima kasih! Warga Bekasi berkomitmen untuk terus mendukung pembangunan negeri. #10TahunJokowiMembangun",0,0,0,7
@heru_luthfiardi,2024-10-01-01:37:50,"Terima kasih, Pak Jokowi, atas keberhasilan Anda dalam menarik investasi asing ke Indonesia. #10TahunJokowiMembangun",0,0,0,9
@antonius_ptra11,2024-10-01-01:37:49,"Terima kasih, Pak Jokowi! Sudah bikin negeri ini makin maju dan mandiri! #10TahunJokowiMembangun",0,0,0,15
@naumi_sari04,2024-10-01-01:37:49,"Terima kasih, Pak Jokowi! Infrastruktur yang kamu bangun bikin hidup lebih mudah! #10TahunJokowiMembangun",0,0,0,9
@farah_wahyuni34,2024-10-01-01:37:38,"Terima kasih, Pak Jokowi! Infrastruktur yang kamu bangun bikin kita makin bangga! #10TahunJokowiMembangun",0,0,0,8
@bila_ftr69,2024-10-01-01:37:37,"Terima kasih, Pak Jokowi! Pembangunan infrastruktur bikin kita makin bangga jadi bangsa Indonesia! #10TahunJokowiMembangun",0,0,0,11
@adi_kusumao,2024-10-01-01:37:22,"Terima kasih, Pak Jokowi! Kepemimpinanmu bikin kita makin yakin dengan masa depan negeri ini! #10TahunJokowiMembangun",0,0,0,8
@farhan_aditya42,2024-10-01-01:37:14,"Hebat, Pak Jokowi! Terima kasih sudah membawa perubahan besar buat negeri ini! #10TahunJokowiMembangun",0,0,0,9
@enteng_mahes,2024-10-01-01:37:09,"Pak Jokowi, terima kasih telah memberi prioritas pada pembangunan berkelanjutan. #10TahunJokowiMembangun",0,0,0,6
@tuti_wh11,2024-10-01-01:37:05,"Terima kasih, Pak Jokowi! Pembangunan infrastruktur yang merata luar biasa! #10TahunJokowiMembangun",0,0,0,6
@prmswati_jes09,2024-10-01-01:37:03,"Terima kasih, Pak Jokowi, lo udah perhatikan aspek sosial di Aceh. #10TahunJokowiMembangun",0,0,0,12
@yonnoosptian_,2024-10-01-01:36:53,Terima kasih Jokowi! Warga Pulau Jawa siap bersinergi dalam setiap program pembangunan. #10TahunJokowiMembangun,0,0,0,6
@arsyad_jono24,2024-10-01-01:36:45,"Semua kampung su bisa akses jalan dan layanan dengan mudah, terima kasih Jokowi. #10TahunJokowiMembangun",0,0,0,6
@rozi_arifinn,2024-10-01-01:36:10,"Terima kasih, Pak Jokowi, lo udah bawa banyak perhatian ke sektor kesehatan di Aceh. #10TahunJokowiMembangun",0,0,0,8
@padma_pertiwi,2024-10-01-01:36:08,"Pak Jokowi, terima kasih telah memperkuat ketahanan pangan Indonesia. #10TahunJokowiMembangun",0,0,0,12
@ganjar_luminang,2024-10-01-01:36:08,"Terima kasih Pak Jokowi, skarang torang bisa rasa manfaat pembangunan ini. #10TahunJokowiMembangun",0,0,0,13
@ana_astuti45,2024-10-01-01:35:56,"Pak Jokowi, terima kasih sudah menjaga harmoni dan keberagaman di Indonesia. #10TahunJokowiMembangun",0,0,0,13
@najib_prasetyo2,2024-10-01-01:35:49,"Terima kasih, Pak Jokowi, lo udah bikin olahraga Indonesia makin mendunia! #10TahunJokowiMembangun",0,0,0,6
@naiza_zahlan,2024-10-01-01:35:45,"Terima kasih Jokowi, skarang semua daerah bisa akses layanan dasar. #10TahunJokowiMembangun",0,0,0,9
@durani_halfa3,2024-10-01-01:35:41,"Terima kasih Jokowi, skarang hidup di kampung lebe gampang. #10TahunJokowiMembangun",0,0,0,4
@KenesMaula85151,2024-10-01-01:35:40,"Terima kasih Pak Jokowi, koneksi antar daerah skarang su makin gampang. #10TahunJokowiMembangun",0,0,0,13
@azanina_aidar,2024-10-01-01:35:24,"Terima kasih Pak Jokowi, pembangunan di daerah su bikin torang hidup lebih enak. #10TahunJokowiMembangun",0,0,0,8
@clara_mir40,2024-10-01-01:35:16,"Terima kasih banyak Pak Jokowi, pembangunan su bikin hidup lebe gampang. #10TahunJokowiMembangun",0,0,0,12
@slamet_iruddin,2024-10-01-01:34:24,"Terima kasih, Pak Jokowi, lo udah ngebantu banyak orang untuk berdaya. #10TahunJokowiMembangun",0,0,0,6
@awi_sryadi,2024-10-01-01:34:06,"Horas Jokowi parjolo marjolo negara, terima kasih. #10TahunJokowiMembangun",0,0,0,6
@mhmmd_ridwan65,2024-10-01-01:34:03,"Terima kasih, Pak Jokowi, sudah menjaga stabilitas politik dan ekonomi di Indonesia. #10TahunJokowiMembangun",0,0,0,16
@hasanah_warahap,2024-10-01-01:33:59,"Jokowi, terima kasih banyak, su bikin torang pu ekonomi lebe kuat. #10TahunJokowiMembangun",0,0,0,8
@jauhari_daff,2024-10-01-01:33:53,"Terima kasih, Pak Jokowi, sudah memimpin dengan sepenuh hati dan penuh dedikasi. #10TahunJokowiMembangun",0,0,0,5
@gamma_rhodi,2024-10-01-01:33:53,"Pak Jokowi, terima kasih sudah memperjuangkan hak-hak rakyat kecil. #10TahunJokowiMembangun",0,0,0,8
@hani_putri02,2024-10-01-01:33:48,"Terima kasih Pak Jokowi, kampung skarang lebih maju berkat pembangunan ini. #10TahunJokowiMembangun",0,0,0,5
@ommar_alfalah92,2024-10-01-01:33:15,"Terima kasih, Pak Jokowi, lo udah responsif banget sama kebutuhan masyarakat. #10TahunJokowiMembangun",0,0,0,7
@AslijanSap84710,2024-10-01-01:33:15,"Pak Jokowi, terima kasih sudah memperjuangkan kesejahteraan rakyat Indonesia. #10TahunJokowiMembangun",0,0,0,12
@kiran_dakuraw69,2024-10-01-01:32:55,"Jokowi bawak perubahan besar ke seluruh pelosok negeri, terima kasih banyak! #10TahunJokowiMembangun",0,0,0,8
@alii_mhmmd157,2024-10-01-01:32:46,"Terima kasih, Pak Jokowi, atas perhatian Anda pada kesejahteraan petani dan nelayan. #10TahunJokowiMembangun",0,0,0,7
@amelia_desi44,2024-10-01-01:32:41,"Terima kasih, Pak Jokowi, lo udah dukung pengembangan pertanian di Papua. #10TahunJokowiMembangun",0,0,0,13
@mulyani_fhrz4,2024-10-01-01:32:34,"Terima kasih Pak Jokowi, kampung-kampung sekarang makin maju dengan pembangunan ini. #10TahunJokowiMembangun",0,0,0,4
@iran_nahda34,2024-10-01-01:32:23,"Saya bangga melihat kemajuan infrastruktur di Indonesia, terima kasih Jokowi #10TahunJokowiMembangun",0,0,0,9
@PutriFatim21755,2024-10-01-01:32:18,"Terima kasih, Pak Jokowi, atas upaya kerasmu membawa Indonesia ke tingkat yang lebih tinggi. #10TahunJokowiMembangun",0,0,0,3
@pranowo_simon,2024-10-01-01:32:09,"Terima kasih banyak Pak Jokowi, kampung kami skarang lebe terhubung ke kota. #10TahunJokowiMembangun",0,0,0,7
@arthur_frdian8,2024-10-01-01:31:40,"Semua kampung skarang su bisa akses jalan dengan gampang, terima kasih Jokowi. #10TahunJokowiMembangun",0,0,0,6
@aliyah_azkiya,2024-10-01-01:30:40,"Terima kasih, Presiden Jokowi, atas pembangunan yang menjadikan Indonesia lebih kuat. #10TahunJokowiMembangun",0,0,0,9
@fizi_kurza,2024-10-01-01:30:14,"Terima kasih, Pak Jokowi! Infrastruktur di daerah makin oke, keren! #10TahunJokowiMembangun",0,0,0,7
@maulana_nov1,2024-10-01-01:29:45,"Terima kasih Pak Jokowi, sekarang lebih mudah nak gerak dari satu tempat ke tempat lain. #10TahunJokowiMembangun",0,0,0,4
@wafa_liah,2024-10-01-01:29:34,"Pembangunan bikin konektivitas antar wilayah jadi lancar, terima kasih Jokowi. #10TahunJokowiMembangun",0,0,0,6
@fauzan_darwis9,2024-10-01-01:29:32,"Pak Jokowi, terima kasih sudah memperjuangkan kesejahteraan rakyat kecil. #10TahunJokowiMembangun",0,0,0,10
@bakiono_putra2,2024-10-01-01:29:32,"Terima kasih, Pak Jokowi, telah mendorong kemajuan teknologi di Indonesia. #10TahunJokowiMembangun",0,0,0,7
@yanto_wiranto72,2024-10-01-01:29:31,"Jokowi, terima kasih atas peranmu dalam memajukan energi terbarukan di Indonesia. #10TahunJokowiMembangun",0,0,0,9
@ardi_fajri200,2024-10-01-01:29:22,Terima kasih Presiden Jokowi atas kerja keras yang tak kenal lelah untuk bangsa ini. #10TahunJokowiMembangun,0,0,0,4
@viera_mansya,2024-10-01-01:29:15,"Terima kasih, Pak Jokowi, lo udah bantuin pemulihan sektor transportasi! #10TahunJokowiMembangun",0,0,0,3
@deny_praset,2024-10-01-01:29:10,"Terima kasih, Pak Jokowi, lo bikin semua orang bisa bermimpi lebih besar. #10TahunJokowiMembangun",0,0,0,4
@kevin_wibowo065,2024-10-01-01:29:09,"Terima kasih banyak, torang su bisa akses barang dengan gampang berkat Jokowi. #10TahunJokowiMembangun",0,0,0,4
@dini_pertiwi4,2024-10-01-01:29:03,"Terima kasih Pak Jokowi, semua orang skarang bisa rasa manfaat pembangunan. #10TahunJokowiMembangun",0,0,0,5
@lila_syakilah,2024-10-01-01:29:00,"Jokowi adalah sosok yang membawa perubahan nyata bagi Indonesia, terima kasih! #10TahunJokowiMembangun",0,0,0,9
@ysuf_t4,2024-10-01-01:28:43,"Terima kasih, Pak Jokowi, atas kerja kerasmu memajukan sektor pendidikan dan kesehatan. #10TahunJokowiMembangun",0,0,0,27
@sayid_maulana5,2024-10-01-01:28:28,"Terima kasih, Pak Jokowi, udah bikin kita jadi negara modern! #10TahunJokowiMembangun",0,0,0,3
@daniya_rahna24,2024-10-01-01:28:24,"Pak Jokowi, terima kasih atas segala jerih payahmu selama ini untuk negeri ini. #10TahunJokowiMembangun",0,0,0,5
@alena_nilam21,2024-10-01-01:28:11,"Terima kasih, Jokowi, atas semua usaha ini Indonesia semakin maju. #10TahunJokowiMembangun",0,0,0,6
@hasim_prasetya,2024-10-01-01:28:08,"Pak Jokowi telah membawa perubahan yang signifikan bagi Indonesia, terima kasih. #10TahunJokowiMembangun",0,0,0,10
@febrian_gal990,2024-10-01-01:28:02,"Pak Jokowi, terima kasih sudah membangun negeri ini dengan tulus dan penuh semangat. #10TahunJokowiMembangun",0,0,0,4
@hilmi_makarimm,2024-10-01-01:27:52,Terima kasih Jokowi! Warga Sumatera merasakan perubahan positif di setiap aspek kehidupan. #10TahunJokowiMembangun,0,0,0,6
@suci_widia2,2024-10-01-01:27:51,"Terima kasih, Pak Jokowi, atas pengembangan energi baru terbarukan yang terus Anda dorong! #10TahunJokowiMembangun",0,0,0,4
@valen_faqih2,2024-10-01-01:27:49,"Terima kasih, Pak Jokowi, atas kerja kerasmu membangun negeri ini dengan tulus. #10TahunJokowiMembangun",0,0,0,7
@fikria_dahwa,2024-10-01-01:27:42,"Terima kasih atas dedikasimu selama dua periode memimpin negeri ini, Pak Jokowi. #10TahunJokowiMembangun",0,0,0,6
@belvi_tahdu,2024-10-01-01:27:42,"Terima kasih udah bikin jalan tol dari Sabang sampai Merauke, Jokowi! #10TahunJokowiMembangun",0,0,0,6
@almas_syaifah,2024-10-01-01:27:40,"Terima kasih, Pak Jokowi, atas pembangunan yang berdampak langsung buat kami. #10TahunJokowiMembangun",0,0,0,3
@aditrahman02_,2024-10-01-01:27:31,"Pak Jokowi, terima kasih sudah bawa pembangunan yang bikin koneksi makin gampang. #10TahunJokowiMembangun",0,0,0,4
@valen_samani6,2024-10-01-01:27:30,"Terima kasih, Pak Jokowi, lo udah mendukung pengembangan teknologi di Papua. #10TahunJokowiMembangun",0,0,0,11
@bintang_setwan,2024-10-01-01:27:28,Terima kasih atas 10 tahun dedikasi Presiden Jokowi dalam membangun Indonesia Maju. #10TahunJokowiMembangun,0,0,0,9
@gatot_sgit0,2024-10-01-01:27:22,"Di bawah kepemimpinanmu, Indonesia semakin maju dan sejahtera, terima kasih Pak Jokowi! #10TahunJokowiMembangun",0,0,0,9
@Gilda_per212,2024-10-01-01:27:22,"Pak Jokowi, terima kasih banyak su bawa perubahan besar ke kampung kami. #10TahunJokowiMembangun",0,0,0,5
@kania_wastuti,2024-10-01-01:27:17,"Pembangunan bikin semua kampung lebe terhubung, terima kasih Pak Jokowi. #10TahunJokowiMembangun",0,0,0,3
@emih_calici77,2024-10-01-01:27:15,"Skarang semua daerah bisa rasa pembangunan, terima kasih Jokowi. #10TahunJokowiMembangun",0,0,0,5
@kani_hasanah,2024-10-01-01:27:14,"Terima kasih, Pak Jokowi, lo bikin kita semua merasa lebih optimis. #10TahunJokowiMembangun",0,0,0,6
@genta_kuswndrii,2024-10-01-01:27:06,"Pak Jokowi, terima kasih sudah menjaga stabilitas politik dan ekonomi negeri ini. #10TahunJokowiMembangun",0,0,0,12
@prayogo_golan,2024-10-01-01:27:05,"Terima kasih, Pak Jokowi, lo udah mendukung pengembangan teknologi pertanian. #10TahunJokowiMembangun",0,0,0,7
@ita_hartini30,2024-10-01-01:27:04,"Terima kasih banyak, Pak Jokowi su bawa perubahan besar buat kampung. #10TahunJokowiMembangun",0,0,0,3
@sari_nurmala05,2024-10-01-01:26:55,"Terima kasih, Pak Jokowi, lo udah tingkatkan kerja sama internasional. #10TahunJokowiMembangun",0,0,0,5
@tisya_sofia25,2024-10-01-01:26:48,"Pak Jokowi, pembangunan su sampai di torang pu daerah, terima kasih banyak! #10TahunJokowiMembangun",0,0,0,6
@prily_whyn,2024-10-01-01:26:45,"Terima kasih Pak Jokowi, sekarang ekonomi makin berkembang pesat. #10TahunJokowiMembangun",0,0,0,8
@nurul_alya22,2024-10-01-01:26:41,"Pak Jokowi bikin hidup torang su lebih gampang, terima kasih banyak! #10TahunJokowiMembangun",0,0,0,3
@lidya_naib54,2024-10-01-01:26:38,"Terima kasih, Pak Jokowi, lo udah tingkatkan sektor kesehatan mental. #10TahunJokowiMembangun",0,0,0,13
@steven_kurni,2024-10-01-01:26:37,"Infrastruktur zaman Jokowi buat hidup makin gampang, terima kasih! #10TahunJokowiMembangun",0,0,0,4
@hamzah_emanwa,2024-10-01-01:26:33,"Terima kasih, Pak Jokowi, lo udah bikin kita semua lebih bangga jadi orang Papua. #10TahunJokowiMembangun",0,0,0,12
@aqimh_liqt1,2024-10-01-01:26:27,"Terima kasih atas keberanian Anda melawan korupsi demi Indonesia yang lebih bersih, Pak Jokowi! #10TahunJokowiMembangun",0,0,0,9
@irma_humaira99,2024-10-01-01:26:24,"Terima kasih telah membangun banyak bendungan untuk kesejahteraan rakyat, Pak Jokowi! #10TahunJokowiMembangun",0,0,0,7
@januar_ujung,2024-10-01-01:26:22,"Terima kasih, Pak Jokowi, udah bikin negara ini makin modern! #10TahunJokowiMembangun",0,0,0,4
@fitiya_nahlan,2024-10-01-01:26:22,"Pak Jokowi, terima kasih banyak kerana bawak pembangunan sampai ke pelosok. #10TahunJokowiMembangun",0,0,0,4
@suharto_sutedja,2024-10-01-01:26:17,"Pak Jokowi, terima kasih sudah memajukan sektor kesehatan di Indonesia. #10TahunJokowiMembangun",0,0,0,5
@fadi_iskandarr,2024-10-01-01:26:17,"Jokowi sudah bawak pembangunan sampai ke ujung negeri, terima kasih! #10TahunJokowiMembangun",0,0,0,2
@sri_sulami34,2024-10-01-01:26:15,"Pak Jokowi, terima kasih sudah membuat Indonesia lebih kuat dan mandiri. #10TahunJokowiMembangun",0,0,0,10
@khayla_almi2,2024-10-01-01:26:13,"Terima kasih, Pak Jokowi, atas program-program yang mendorong ekonomi kreatif di Indonesia. #10TahunJokowiMembangun",0,0,0,7
@jamal_arsyd6,2024-10-01-01:26:12,"Pak Jokowi, terima kasih sudah memperjuangkan hak-hak rakyat dengan sepenuh hati. #10TahunJokowiMembangun",0,0,0,3
@toni_mars14,2024-10-01-01:26:09,"Terima kasih, Pak Jokowi, atas kepemimpinan Anda yang membangun fondasi kuat bagi masa depan Indonesia. #10TahunJokowiMembangun",0,0,0,4
@romi_akbar112,2024-10-01-01:26:08,"10 tahun lo mimpin, hasilnya gokil banget! Terima kasih, Pak Jokowi! #10TahunJokowiMembangun",0,0,0,8
@garang_utama,2024-10-01-01:26:08,"Terima kasih, Pak Jokowi, lo udah ngebantu masyarakat untuk mendapatkan akses internet. #10TahunJokowiMembangun",0,0,0,8
@erlangga_glng,2024-10-01-01:25:54,"Indonesia melangkah menuju 2045 dengan penuh keyakinan berkat Presiden Jokowi, terima kasih. #10TahunJokowiMembangun",0,0,0,11
@yasir_badwi65,2024-10-01-01:25:32,"Terima kasih Pak Jokowi, torang su bisa akses layanan dasar dengan gampang. #10TahunJokowiMembangun",0,0,0,4
@indah_lestar20,2024-10-01-01:25:25,"Terima kasih Jokowi, pembangunan di kampung skarang maju skali. #10TahunJokowiMembangun",0,0,0,10
@ruqaya_maroyah,2024-10-01-01:25:10,"Terima kasih Pak Jokowi, konektivitas antar kampung skarang makin lancar. #10TahunJokowiMembangun",0,0,0,3
@budi_suryanaa,2024-10-01-01:25:09,"Jokowi su bikin pembangunan sampe di kampung, terima kasih banyak. #10TahunJokowiMembangun",0,0,0,13
@lisabilaaaa,2024-10-01-01:25:07,"Terima kasih Jokowi, pembangunan zaman ni bikin hidup di kampung lebih gampang. #10TahunJokowiMembangun",0,0,0,4
@eros_brtdkr,2024-10-01-01:25:02,"Terima kasih Jokowi, torang su bisa akses barang dengan gampang. #10TahunJokowiMembangun",0,0,0,3
@arthur_jr44,2024-10-01-01:25:00,"Terima kasih Jokowi, su bawa torang pu kampung jadi lebe maju. #10TahunJokowiMembangun",0,0,0,6
@inem_synh66,2024-10-01-01:24:53,"Terima kasih Pak Jokowi, pembangunan di kampung dah buat hidup lebih baik. #10TahunJokowiMembangun",0,0,0,1
@Saifulp53326045,2024-10-01-01:24:38,"Terima kasih banyak Pak Jokowi, pembangunan di kampung kami dah sampai. #10TahunJokowiMembangun",0,0,0,8
@ayinta_milan4,2024-10-01-01:24:32,"Infrastruktur skarang su bagus, terima kasih Pak Jokowi. #10TahunJokowiMembangun",0,0,0,10
@diah_hartati7,2024-10-01-01:24:26,"Terima kasih banyak Pak Jokowi, hidup di kampung sekarang makin baik. #10TahunJokowiMembangun",0,0,0,7
@kani_hasanah,2024-10-01-01:24:11,Terima kasih Jokowi! Warga Bekasi merasa terwakili dalam setiap kebijakan yang diambil. #10TahunJokowiMembangun,0,0,0,14
@fdl_muhammad76,2024-10-01-01:24:07,"Pak Jokowi dah bawak banyak kemajuan ke seluruh negeri, terima kasih. #10TahunJokowiMembangun",0,0,0,7
@cahaya_rustam,2024-10-01-01:23:44,"Jokowi, terima kasih atas 10 tahun pembangunan! Warga Bekasi siap untuk lebih banyak lagi. #10TahunJokowiMembangun",0,0,0,15
@gus_sofian,2024-10-01-01:23:24,"POĹITIK KAESANG CERDAS PAKE KAOS PUTRA MULYONO BIKIN KAUM PENDENGKI DARAH MENDIDIH SAMPAI UBUN-UBUN..SEKARANG CANDA JET PRIBADI BIKIN MEMBUKA MEMORI MACHPUD MD, ANIES BASWEDAN ..NANTI PAKAI KAOS ""ADIK FUFUFAFA"" NANTI LAGI KAOS SABLON ""RAKYAT MULYONO TERIMA KASIH JOKOWI""..OKE GAS",0,0,0,66
@nina_saputri77,2024-10-01-01:23:17,"10 tahun penuh dedikasi dari Presiden Jokowi telah membawa Indonesia ke arah kemajuan, terima kasih. #10TahunJokowiMembangun",0,0,0,11
@waima_tzkiyah,2024-10-01-01:23:13,"Terima kasih atas kerja keras yang tak kenal lelah untuk Indonesia, Pak Jokowi. #10TahunJokowiMembangun",0,0,0,12
@devana_almafa,2024-10-01-01:21:50,"Terima kasih, Presiden Jokowi, atas setiap usaha yang telah membawa Indonesia ke arah kemajuan yang lebih besar. #10TahunJokowiMembangun",0,0,0,16
@cindy_hryh20,2024-10-01-01:20:46,Terima kasih Jokowi! Warga Sumatera bangga akan pencapaian selama 10 tahun terakhir. #10TahunJokowiMembangun,0,0,0,11
@aqilla_aure,2024-10-01-01:20:26,"Berkat Presiden Jokowi, Indonesia terus melaju menuju masa depan yang lebih cerah, terima kasih. #10TahunJokowiMembangun",0,0,0,5
@ismail_ali76,2024-10-01-01:20:19,"Terima kasih, Pak Jokowi, atas setiap langkah yang diambil dalam membangun Indonesia Maju. #10TahunJokowiMembangun",0,0,0,5
@loda_tubba,2024-10-01-01:17:55,"Jokowi, terima kasih atas 10 tahun membangun harapan baru bagi bangsa. #10TahunJokowiMembangun",0,0,0,7
@yunika_sari133,2024-10-01-01:17:49,"Terima kasih, Pak Jokowi, atas setiap langkah yang diambil dalam membangun Indonesia menjadi lebih maju. #10TahunJokowiMembangun",0,0,0,5
@nisa_rhmwt45,2024-10-01-01:17:16,"Terima kasih, Pak Jokowi, atas segala upaya yang sudah kamu lakukan untuk negeri ini. #10TahunJokowiMembangun",0,0,0,6
@zacky_chafik,2024-10-01-01:16:25,"Terima kasih, Pak Jokowi, atas 10 tahun kerja keras yang penuh dedikasi dalam membangun Indonesia. #10TahunJokowiMembangun",0,0,0,9
@bakidin_kswy,2024-10-01-01:15:57,"Sangat bangga kita dengan pembangunan di Jokowi, terima kasih. #10TahunJokowiMembangun",0,0,0,7
@reno_fenady,2024-10-01-01:15:33,"Jokowi, terima kasih! Warga Bekasi merasakan kebermanfaatan dari pembangunan yang dilakukan. #10TahunJokowiMembangun",0,0,0,17
@zeky_arijal,2024-10-01-01:14:37,"Berkat Presiden Jokowi, Indonesia siap meraih kejayaan di 2045, terima kasih. #10TahunJokowiMembangun",0,0,0,10
@raka_putra0072,2024-10-01-01:14:27,"Pak Jokowi, terima kasih telah memberi inspirasi bagi generasi penerus. #10TahunJokowiMembangun",0,0,0,5
@tiara_yolanda06,2024-10-01-01:14:03,Wakil Ketua MPR menyampaikan terima kasih kepada Presiden Jokowi yang selama 10 tahun telah berusaha keras memajukan bangsa ini. #10TahunJokowiMembangun,0,0,0,5
@lafiya_tauki,2024-10-01-01:13:49,"Jokowi, terima kasih telah membangun Indonesia dengan hati yang tulus untuk rakyat. #10TahunJokowiMembangun",0,0,0,10
@kamal_hafid23,2024-10-01-01:13:44,Terima kasih Jokowi atas 10 tahun pembangunan yang membawa harapan baru untuk kami! #10TahunJokowiMembangun,0,0,0,77
@leyla_majedah,2024-10-01-01:11:49,"10 tahun yang menginspirasi, terima kasih Pak Jokowi! #10TahunJokowiMembangun",0,0,0,4
@fasya_fdlh,2024-10-01-01:11:34,Jokowi haturkan terima kasih setelah 10 tahun kepemimpinan. #10TahunJokowiMembangun,0,0,0,7
@izzati_golfa25,2024-10-01-01:11:24,Warga Pulau Jawa bangga memiliki pemimpin yang peduli! Terima kasih Jokowi atas 10 tahun ini. #10TahunJokowiMembangun,0,0,0,13
@ikml_surbakti44,2024-10-01-01:10:58,Wakil Ketua MPR menyampaikan terima kasih atas kepemimpinan Presiden Jokowi yang selama 10 tahun telah membawa banyak perubahan positif bagi bangsa Indonesia. #10TahunJokowiMembangun,0,0,0,8
@ujang_habibi2,2024-10-01-01:10:42,"Jokowi, terima kasih! Warga Bekasi merasakan kemajuan nyata di berbagai sektor. #10TahunJokowiMembangun",0,0,0,11
@jmri_kurniawan8,2024-10-01-01:10:42,"Terima kasih, Presiden Jokowi, atas visi besar dalam membangun infrastruktur yang memperkokoh bangsa. #10TahunJokowiMembangun",0,0,0,5
@hanatum_jimah,2024-10-01-01:08:35,Terima kasih Presiden Jokowi atas dedikasi selama 10 tahun. #10TahunJokowiMembangun,0,0,0,7
@gazala_ziyan2,2024-10-01-01:08:26,"Jokowi, terima kasih telah memberikan harapan bagi masyarakat yang berada di pelosok. #10TahunJokowiMembangun",0,0,0,16
@asep_ridwan2001,2024-10-01-01:07:36,"Terima kasih, Presiden Jokowi, atas dedikasi yang tulus untuk bangsa ini. #10TahunJokowiMembangun",0,0,0,8
@sulesu0890,2024-10-01-01:07:32,Sepuluh tahun kepemimpinan Jokowi mendapat apresiasi dari Wakil Ketua MPR yang menyampaikan terima kasih atas dedikasi dan kerja kerasnya. #10TahunJokowiMembangun,0,0,0,7
@nisa_sab23,2024-10-01-01:06:14,Jokowi sampaikan terima kasih atas kepercayaan rakyat. #10TahunJokowiMembangun,0,0,0,11
@veronica_tlta17,2024-10-01-01:04:16,"Terima kasih Pak Jokowi, 10 tahun memajukan seluruh pelosok Indonesia. #10TahunJokowiMembangun",0,0,0,15
@anjani_putri12,2024-10-01-01:04:09,"Selama 10 tahun memimpin, Presiden Jokowi telah membawa banyak perubahan positif bagi bangsa, Wakil Ketua MPR menyampaikan rasa terima kasih atas hal tersebut. #10TahunJokowiMembangun",0,0,0,22
@nita_anggrni2,2024-10-01-01:03:43,"Terima kasih, Pak Jokowi, atas 10 tahun kepemimpinan yang penuh dedikasi untuk Indonesia Maju. #10TahunJokowiMembangun",0,0,0,9
